x,psi_pinn_n1,psi_exact_n1,psi_pinn_n2,psi_exact_n2,psi_pinn_n3,psi_exact_n3,psi_pinn_n4,psi_exact_n4,psi_pinn_n5,psi_exact_n5
0.145922746781,6.260526397571e-01,6.258469253292e-01,1.122848981033e+00,1.122454541704e+00,1.387272295521e+00,1.387271853723e+00,1.364539284142e+00,1.365613274512e+00,1.062565926450e+00,1.061951367086e+00
0.147353361946,6.317349194185e-01,6.315403683938e-01,1.130516324479e+00,1.130142067346e+00,1.390825042574e+00,1.390849895641e+00,1.357798636466e+00,1.358785094073e+00,1.041292621204e+00,1.040697274019e+00
0.148783977110,6.374072274065e-01,6.372210545400e-01,1.138093198603e+00,1.137738279380e+00,1.394125342295e+00,1.394175088358e+00,1.350616484251e+00,1.351517772161e+00,1.019492837611e+00,1.018917658176e+00
0.150214592275,6.430695208027e-01,6.428888690196e-01,1.145579420866e+00,1.145242564045e+00,1.397173224527e+00,1.397246827371e+00,1.342993965078e+00,1.343813657479e+00,9.971780625421e-01,9.966235176487e-01
0.151645207439,6.487216987047e-01,6.485436973447e-01,1.152974731256e+00,1.152654315006e+00,1.399968700042e+00,1.400064554254e+00,1.334932337653e+00,1.335675239897e+00,9.743600816605e-01,9.738261103493e-01
0.153075822604,6.543635999890e-01,6.541854252894e-01,1.160278785890e+00,1.159972933408e+00,1.402511722151e+00,1.402627756760e+00,1.326433020250e+00,1.327105149643e+00,9.510509260734e-01,9.505369483255e-01
0.154506437768,6.599950016819e-01,6.598139388925e-01,1.167491154524e+00,1.167197827918e+00,1.404802151212e+00,1.404935968911e+00,1.317497631259e+00,1.318106156458e+00,9.272628161517e-01,9.267677919475e-01
0.155937052933,6.656156183904e-01,6.654291244599e-01,1.174611321809e+00,1.174328414775e+00,1.406839724934e+00,1.406988771086e+00,1.308128029954e+00,1.308681168698e+00,9.030081068393e-01,9.025306439689e-01
0.157367668097,6.712251033026e-01,6.710308685666e-01,1.181638691963e+00,1.181364117841e+00,1.408624037210e+00,1.408785790098e+00,1.298326355557e+00,1.298833232396e+00,8.782992389149e-01,8.778377434661e-01
0.158798283262,6.768230512514e-01,6.766190580590e-01,1.188572596500e+00,1.188304368643e+00,1.410154527789e+00,1.410326699257e+00,1.288095062670e+00,1.288565530274e+00,8.531487003693e-01,8.527015596574e-01
0.160228898426,6.824090042442e-01,6.821935800575e-01,1.195412304549e+00,1.195148606419e+00,1.411430484410e+00,1.411611218434e+00,1.277436951308e+00,1.277881380720e+00,8.275690013388e-01,8.271347856068e-01
0.161659513591,6.879824596963e-01,6.877543219585e-01,1.202157035278e+00,1.201896278166e+00,1.412451058163e+00,1.412639114110e+00,1.266355189948e+00,1.266784236709e+00,8.015726649495e-01,8.011503318142e-01
0.163090128755,6.935428813836e-01,6.933011714367e-01,1.208805971867e+00,1.208546838684e+00,1.413215291833e+00,1.413410199419e+00,1.254853330320e+00,1.255277684694e+00,7.751722350772e-01,7.747613196962e-01
0.164520743920,6.990897128663e-01,6.988340164476e-01,1.215358276487e+00,1.215099750619e+00,1.413722159984e+00,1.413924334183e+00,1.242935313017e+00,1.243365443439e+00,7.483803005521e-01,7.479810749595e-01
0.165951359084,7.046223928729e-01,7.043527452293e-01,1.221813105685e+00,1.221554484506e+00,1.413970618570e+00,1.414181424934e+00,1.230605463393e+00,1.231051362825e+00,7.212095338839e-01,7.208231208727e-01
0.167381974249,7.101403718947e-01,7.098572463052e-01,1.228169625581e+00,1.227910518813e+00,1.413959661104e+00,1.414181424934e+00,1.217868477679e+00,1.218339422601e+00,6.936727412930e-01,6.933011714367e-01
0.168812589413,7.156431290588e-01,7.153474084862e-01,1.234427026259e+00,1.234167339983e+00,1.413688377822e+00,1.413924334183e+00,1.204729399640e+00,1.205233731098e+00,6.657829198365e-01,6.654291244599e-01
0.170243204578,7.211301882485e-01,7.208231208727e-01,1.240584534767e+00,1.240324442476e+00,1.413156014037e+00,1.413410199419e+00,1.191193588580e+00,1.191738523904e+00,6.375533167974e-01,6.372210545400e-01
0.171673819742,7.266011324336e-01,7.262842728570e-01,1.246641426129e+00,1.246381328808e+00,1.412362023895e+00,1.412639114110e+00,1.177266679886e+00,1.177858162492e+00,6.089974863155e-01,6.086912059568e-01
0.173104434907,7.320556152635e-01,7.317307541256e-01,1.252597031875e+00,1.252337509591e+00,1.411306116055e+00,1.411611218434e+00,1.162954539673e+00,1.163597132812e+00,5.801293384716e-01,5.798539854795e-01
0.174535050072,7.374933691501e-01,7.371624546612e-01,1.258450745624e+00,1.258192503578e+00,1.409988288395e+00,1.410326699257e+00,1.148263215421e+00,1.148960043843e+00,5.509631766643e-01,5.507239550910e-01
0.175965665236,7.429142093152e-01,7.425792647451e-01,1.264202025428e+00,1.263945837694e+00,1.408408849607e+00,1.408785790098e+00,1.133198884719e+00,1.133951626097e+00,5.215137200566e-01,5.213158246354e-01
0.177396280401,7.483180335622e-01,7.479810749595e-01,1.269850392705e+00,1.269597047079e+00,1.406568426445e+00,1.406988771086e+00,1.117767804371e+00,1.118576730100e+00,4.917961090299e-01,4.916444443891e-01
0.178826895565,7.537048178344e-01,7.533677761896e-01,1.275395427764e+00,1.275145675124e+00,1.404467956327e+00,1.404935968911e+00,1.101976262180e+00,1.102840324813e+00,4.618258928504e-01,4.617247975626e-01
0.180257510730,7.590746079120e-01,7.587392596255e-01,1.280836762141e+00,1.280591273511e+00,1.402108665922e+00,1.402627756760e+00,1.085830533629e+00,1.086747496038e+00,4.316190000288e-01,4.315719927337e-01
0.181688125894,7.644275078542e-01,7.640954167651e-01,1.286174068147e+00,1.285933402242e+00,1.399492037186e+00,1.400064554254e+00,1.069336845479e+00,1.070303444765e+00,4.011916930272e-01,4.012012562186e-01
